Strouse Cat ID,Item Name/Number,Vendor Name/Code,Primary Units Type,Primary Units Type ID,Department,Location,Track Landed Cost,Costing Method,Cost Category,Purchase Description,Use Bin,Purchase Price,Vendor 1 Name,Vendor 1 Id,Vendor 1 Subsidiary,Vendor 1 Preferred,Vendor 1 Purchase Price,Bin Number,Preferred (Per Location),COGS Account,Asset Account,Income Account,Tax Schedule
17351,1510-W27,1510,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.8 mil Hi Tack D/C thin polyethylene with 54 lb. BK liner,TRUE,1.856240602,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.856240602,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17367,CGT-665C-W3,CGT-665C,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Matte Black Cloth Tape, Gaffers",TRUE,0.144133333,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.144133333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17377,9816M-W54,9816M,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"3.5 mil Double Coated Tape, Rubber Adhesive on 74# Kraft Liner",TRUE,1.696958,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.696958,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17387,373-Blue-W2.83,373-Blue,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2.5 mil BLUE Polypropylene Tape  (72mm),TRUE,0.090707317,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.090707317,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17389,AS203-W4.5,AS203,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - AS203 transfer tape,TRUE,0,Akonni,3628,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17392,Q100 (FRA-3307)-W1.5,Q100 (FRA-3307),Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Clear Polyester S1S Premium Release Liner,TRUE,0.0107784,Fox River Associates,4046,The Strouse Corporation,TRUE,0.0107784,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17400,2477P-W3.75,2477P,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Tape, D/C Silicone/ Acrylic Medical Tape 2477P",TRUE,0.595166667,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.595166667,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17410,2307-W2.83,2307,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Highland Masking- GP (72mm),TRUE,0.025375,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.025375,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17423,FRA 328 S2S-W4.25,FRA 328 S2S,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"4 mil PET Liner, FRA 328, S2S 
Easy/Medium",TRUE,0.05202,Fox River Associates,4046,The Strouse Corporation,TRUE,0.05202,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17425,5958FR-W2.5,5958FR,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Foam, 40 mil, VHB, double coated fire retardant",TRUE,2.311668981,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,2.311668981,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17431,8171CL-W6.75,8171CL,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category, Optically Clear  Adhesive,TRUE,0.822336667,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.822336667,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17436,5288-W6,5288,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Blasting tape,TRUE,4.857416667,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,4.857416667,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17481,201+-W29,201+,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,General Purpose Masking  Tape - LOG ,TRUE,0.122232865,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.122232865,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17487,SST-636C R/W-W4,SST-636C R/W,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Red & White Safety Tape- Conformable Soft PVC Vinyl, Synthetic Rubber Adhesive",TRUE,0.062222222,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.062222222,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17489,Q300-W5,Q300,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Clear Polyester S1S Medium Release Liner,TRUE,0.028078571,Fox River Associates,4046,The Strouse Corporation,TRUE,0.028078571,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17501,415-W6.25,415,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Double coated PET, 4 mil, 400, 55# DK",TRUE,0.602013169,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.602013169,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17508,Q100 (FRA-3307)-W4.5,Q100 (FRA-3307),Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Clear Polyester S1S Premium Release Liner,TRUE,0.02939616,Fox River Associates,4046,The Strouse Corporation,TRUE,0.02939616,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17518,RP16-W6.25,RP16,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"16 mil, D/C Acrylic, VHB",TRUE,2.030119444,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,2.030119444,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17534,54 lb. C1S S0-W10.5,54 lb. C1S S0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release C1S Liner,TRUE,0.042384,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.042384,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17539,365-W16,365,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3M(TM) Thermosetable Glass Cloth Tape 365,TRUE,4.642245556,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,4.642245556,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17542,OPP-34CC-W2,OPP-34CC,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Crystal Clear 3.4mil Tape,TRUE,0.017030303,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.017030303,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17544,CO404 904000-W4,CO404 904000,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Blue Splicing Tape,TRUE,0.156003086,Tapeworks,4043,The Strouse Corporation,TRUE,0.156003086,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17545,1538L-W4,1538L,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"White Woven Rayon Medical Tape  (8 mils)  Linered (83 lb PK, C1S)",TRUE,0.630172222,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.630172222,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17552,SF-VFMD-W1.02,SF-VFMD,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Black single coated foam w/ Acrylic Adhesive 1/4"" Th (26mm) Medium Density",TRUE,0.274857143,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.274857143,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17561,54 lb. C1S SL4 (S38)-W7.75,54 lb. C1S SL4 (S38),Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Medium Release C1S Liner,TRUE,0.032286667,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.032286667,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17562,54 lb. C1S SL4 (S38)-W23.875,54 lb. C1S SL4 (S38),Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Medium Release C1S Liner,TRUE,0.0719115,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.0719115,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17563,54 lb. C1S S0-W3.625,54 lb. C1S S0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release C1S Liner,TRUE,0.0146334,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.0146334,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17588,2AFR Black-W5,2AFR Black,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Foam, 3/32"" 2AFR Black Volara w/PSA-60",TRUE,0.183333333,Rubberlite,3303,The Strouse Corporation,TRUE,0.183333333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17599,TM8720-W7.25,TM8720,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Medical Adhesive ,TRUE,0.109352,MacTac,3255,The Strouse Corporation,TRUE,0.109352,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17604,PS 5410S-W2.375,PS 5410S,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Urethane, PS 5410S, .005 thick, Natural color",TRUE,0.047353477,Bayer Material Science,4187,The Strouse Corporation,TRUE,0.047353477,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17615,5419-W22 - CatID-17615,5419,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2.7 mil Low Static Polyimide ,TRUE,14.79333889,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,14.79333889,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17639,PP-800-W32.7,PP-800,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Black Strapping Tape,TRUE,0.319444444,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.319444444,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17659,7600-W7.25,7600,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"3.5 mil, White Gloss Vinyl, 500, 43# DK",TRUE,0.2615655,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.2615655,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17660,7600-W5,7600,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"3.5 mil, White Gloss Vinyl, 500, 43# DK",TRUE,0.18774,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.18774,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17663,TT200 L344 60 LA PFW-W6,TT200 L344 60 LA PFW,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Flexmount TT200 L344 60 LA PFW,TRUE,0.1944,"FLEXcon Company, Inc.",3247,The Strouse Corporation,TRUE,0.1944,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17664,FRA 367-W3,FRA 367,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil PET Liner, FRA 367, S2S Easy/Medium",TRUE,0.03204,Fox River Associates,4046,The Strouse Corporation,TRUE,0.03204,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17683,1 mil Clear Polyester-W31,1 mil Clear Polyester,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,1 mil Clear Polyester - LOG,TRUE,0.213333333,TEAM Plastics,3304,The Strouse Corporation,TRUE,0.213333333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17684,8211-W30,8211,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"1 mil, Adhesive Transfer Optically clear adhesive, double linered with 2mil PET",TRUE,2.120512037,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,2.120512037,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17685,AM-KL-099-2274-W20,AM-KL-099-2274,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,AM-KL-099-2274 Pentastat PVC,TRUE,0,Atlas Container formerly RBL Industries,3544,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17688,7901-W13,7901,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.5 mil Soft White Vinyl/90# liner,TRUE,1.077036,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.077036,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17725,233+-W1.889,233+,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Performance Masking,TRUE,0.04305,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.04305,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17728,TM8720-W9.6,TM8720,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Medical Adhesive,TRUE,0.1880064,MacTac,3255,The Strouse Corporation,TRUE,0.1880064,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17732,13220L(SG2108B)-W6.25,13220L(SG2108B),Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, BLUE Masking Protective Film- Perfed every 18.125""",TRUE,0.025933333,"Pregis PolyMask, Inc.",4045,The Strouse Corporation,TRUE,0.025933333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17756,9916-W6,9916,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Medical Tan Non-woven Tape, 3M 9916",TRUE,0.37345515,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.37345515,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17768,9627-W17.875,9627,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, 360, 58# PCK",TRUE,2.548509306,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,2.548509306,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17770,54 lb. C1S S0-W18.5,54 lb. C1S S0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release C1S Liner,TRUE,0.0746808,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.0746808,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17795,5401-W3,5401,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Glass Cloth  Friction/Traction Tape,TRUE,1.896388889,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.896388889,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17798,Q300 - FRA 319-W8,Q300 - FRA 319,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Clear Polyester S1S Medium Release Liner - FRA 319,TRUE,0.05162666,Fox River Associates,4046,The Strouse Corporation,TRUE,0.05162666,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17808,07992-W35,07992,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"Chipboard 0.060"" Th",TRUE,0.046304348,Chesapeake Packaging of VA,3241,The Strouse Corporation,TRUE,0.046304348,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17809,55 lb. Tight C2S-W48,55 lb. Tight C2S,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,55 lb. Tight C2S Densified Kraft Release Liner,TRUE,0.312,The Griff Network,3251,The Strouse Corporation,TRUE,0.312,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17814,614URM-W3 - CatID-17814,614URM,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,1.82 mil Clear Polyester Overlaminate Removable Adhesive,TRUE,0.037944,Avery Dennison  (Formerly know as ACPO Ltd.),3300,The Strouse Corporation,TRUE,0.037944,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17815,1522-W48,1522,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,6.3 mil D/C polyethylene with 80 lb. BK liner,TRUE,2.541022222,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,2.541022222,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17824,TM8720-W13,TM8720,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Medical Adhesive ,TRUE,0.17784,MacTac,3255,The Strouse Corporation,TRUE,0.17784,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17828,1510-W3,1510,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.8 mil Hi Tack D/C thin polyethylene with 54 lb. BK liner,TRUE,0.027925,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.027925,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17849,8671HS-W4,8671HS,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,14 mil polyurethane protective tape - High shear adhesive,TRUE,3.458393519,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,3.458393519,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17850,5530L-W6,5530L,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Surface Guard® 5530L Clear Masking.  6"" x 1,000' Perf @ 6"".  Plain Cores",TRUE,0.04905,"Pregis PolyMask, Inc.",4045,The Strouse Corporation,TRUE,0.04905,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17855,Z239695,Z239695,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,11 x 11 x 14 RSC 200C Cartons,TRUE,,Packaging Services of Maryland,4040,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17874,Z242636-1,Z242636-1,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"16 X 16 X 10 1/4, 200C",TRUE,1.65,Packaging Services of Maryland,4040,The Strouse Corporation,TRUE,1.65,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17910,427-W48,427,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil Aluminum Foil, (linered)",TRUE,8.764615385,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,8.764615385,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17911,9629PC-W3.75,9629PC,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"4 mil, PET, D/C, 360, 4.2 mil PCK",TRUE,0.40623,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.40623,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17914,FLX004121-W2.5,FLX004121,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Flexmark V 400 F White V-58 90 PFW,TRUE,0.0666,"FLEXcon Company, Inc.",3247,The Strouse Corporation,TRUE,0.0666,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17915,9495MP-W6,9495MP,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, 200MP, 58# PCK  ",TRUE,0.525856255,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.525856255,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17950,N35-W0.75,N35,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"Magnet, N35 Nickel plated 0.75"" Circle, 1/8"" thick",TRUE,1.24,Magnet City Inc,3387,The Strouse Corporation,TRUE,1.24,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17951,Q300-W4,Q300,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Clear Polyester S1S Medium Release Liner,TRUE,0.020366659,Fox River Associates,4046,The Strouse Corporation,TRUE,0.020366659,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17956,93010LE-W12,93010LE,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"3.9 mil, D/C PET, 300LSE, 58#PCK",TRUE,0.638942222,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.638942222,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17974,8215-W12,8215,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, Optically Clear, Double Linered (PET) ",TRUE,1.75,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.75,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
17995,5962P-W6,5962P,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"62 mil, D/C Black Acrylic Foam, VHB",TRUE,5.152572222,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,5.152572222,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
18001,54 lb. C1S S0-W24.5,54 lb. C1S S0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release C1S Liner,TRUE,0.104958,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.104958,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
18040,9833-W4.5,9833,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,S/C Polyethylene Medical Tape,TRUE,0.218925,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.218925,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
18063,4712Y-W48,4712Y,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, Rubber, Linered Yellow Vinyl",TRUE,3.366666667,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,3.366666667,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
